phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6217896,https://eagle10.firebaseapp.com/ib.absa.co.za/php/oform2.html,http://www.phishtank.com/phish_detail.php?phish_id=6217896,2019-09-29T22:02:02+00:00,yes,2019-09-29T22:08:25+00:00,yes,Other
6217895,https://eagle10.firebaseapp.com/ib.absa.co.za/php,http://www.phishtank.com/phish_detail.php?phish_id=6217895,2019-09-29T22:01:58+00:00,yes,2019-09-29T22:08:25+00:00,yes,Other
6217894,https://eagle10.firebaseapp.com/files/parcel/u.php,http://www.phishtank.com/phish_detail.php?phish_id=6217894,2019-09-29T22:01:54+00:00,yes,2019-09-29T22:07:40+00:00,yes,Other
6217893,https://eagle10.firebaseapp.com/directing/royalbank/cgi-bin/rbaccess/rbunxcgi/clientsignin.htm,http://www.phishtank.com/phish_detail.php?phish_id=6217893,2019-09-29T22:01:50+00:00,yes,2019-09-29T22:07:40+00:00,yes,Other
6217892,https://eagle10.firebaseapp.com/directing/royalbank/cgi-bin/rbaccess/rbunxcgi,http://www.phishtank.com/phish_detail.php?phish_id=6217892,2019-09-29T22:01:46+00:00,yes,2019-09-29T22:06:54+00:00,yes,Other
6217874,http://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C319/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6217874,2019-09-29T22:00:43+00:00,yes,2019-09-29T22:02:25+00:00,yes,Other
6217875,http://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C319/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6217875,2019-09-29T22:00:43+00:00,yes,2019-09-29T22:03:10+00:00,yes,Other
6217870,https://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C319/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6217870,2019-09-29T22:00:25+00:00,yes,2019-09-29T22:01:40+00:00,yes,Other
6217794,https://daemonquest.ru,http://www.phishtank.com/phish_detail.php?phish_id=6217794,2019-09-29T19:59:31+00:00,yes,2019-09-29T20:34:44+00:00,yes,Visa
6217793,https://himara-hotel.ru,http://www.phishtank.com/phish_detail.php?phish_id=6217793,2019-09-29T19:59:07+00:00,yes,2019-09-29T20:34:44+00:00,yes,Visa
6217790,https://godcinema.ru,http://www.phishtank.com/phish_detail.php?phish_id=6217790,2019-09-29T19:57:58+00:00,yes,2019-09-29T20:34:44+00:00,yes,Visa
6217787,https://webpayeers.ru,http://www.phishtank.com/phish_detail.php?phish_id=6217787,2019-09-29T19:53:01+00:00,yes,2019-09-29T20:33:59+00:00,yes,Visa
6217783,http://freshcleaning.ru/Notificaciones_Banreservas/NetBanking/,http://www.phishtank.com/phish_detail.php?phish_id=6217783,2019-09-29T19:50:50+00:00,yes,2019-10-24T05:39:09+00:00,yes,Other
6217739,https://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C319/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6217739,2019-09-29T19:00:29+00:00,yes,2019-09-29T19:01:38+00:00,yes,Other
6217707,http://toanhoc247.edu.vn/backend/web/js/player/skins/contacted-servier-compte-infomation.php,http://www.phishtank.com/phish_detail.php?phish_id=6217707,2019-09-29T18:06:17+00:00,yes,2019-09-29T18:07:54+00:00,yes,PayPal
6217637,https://camaraeugeniodecastro.rs.gov.br/images/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6217637,2019-09-29T16:39:27+00:00,yes,2019-10-13T07:06:02+00:00,yes,Alibaba.com
6217601,https://jnb1u.app.link/bkKlBlqga0,http://www.phishtank.com/phish_detail.php?phish_id=6217601,2019-09-29T16:06:11+00:00,yes,2019-09-29T16:07:40+00:00,yes,PayPal
6217598,https://drtechsupport.net/myaccount/iqIIaQQwS8RuSHTLk0DjjSDB2btXmrXFSGn2wezpm/lD/,http://www.phishtank.com/phish_detail.php?phish_id=6217598,2019-09-29T16:03:13+00:00,yes,2019-09-29T16:04:44+00:00,yes,PayPal
6217587,http://www.turkishairlines-anniversaire.com/,http://www.phishtank.com/phish_detail.php?phish_id=6217587,2019-09-29T15:46:55+00:00,yes,2019-10-21T02:13:31+00:00,yes,Other
6217560,http://waxing.dyndns.dk/private,http://www.phishtank.com/phish_detail.php?phish_id=6217560,2019-09-29T15:01:14+00:00,yes,2019-09-29T15:04:24+00:00,yes,Other
6217559,http://wahs.dyndns.dk/HMONEY/one,http://www.phishtank.com/phish_detail.php?phish_id=6217559,2019-09-29T15:01:10+00:00,yes,2019-09-29T15:04:24+00:00,yes,Other
6217485,http://waxing.dyndns.dk/private/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6217485,2019-09-29T14:01:58+00:00,yes,2019-09-29T14:06:15+00:00,yes,Other
6217484,http://waxing.dyndns.dk/private/verification.php,http://www.phishtank.com/phish_detail.php?phish_id=6217484,2019-09-29T14:01:54+00:00,yes,2019-09-29T14:06:15+00:00,yes,Other
6217483,http://waxing.dyndns.dk/private/,http://www.phishtank.com/phish_detail.php?phish_id=6217483,2019-09-29T14:01:50+00:00,yes,2019-09-29T14:06:15+00:00,yes,Other
6217482,http://wahs.dyndns.dk/HMONEY/one/,http://www.phishtank.com/phish_detail.php?phish_id=6217482,2019-09-29T14:01:46+00:00,yes,2019-09-29T14:05:30+00:00,yes,Other
6217309,http://suticas.de/allegro.html,http://www.phishtank.com/phish_detail.php?phish_id=6217309,2019-09-29T08:15:10+00:00,yes,2019-09-29T08:16:16+00:00,yes,Allegro
6217308,http://ths-miniaturen.de/allegro.html,http://www.phishtank.com/phish_detail.php?phish_id=6217308,2019-09-29T08:10:10+00:00,yes,2019-09-29T08:11:09+00:00,yes,Allegro
6217303,https://three-directdebit.co.uk,http://www.phishtank.com/phish_detail.php?phish_id=6217303,2019-09-29T07:59:32+00:00,yes,2019-10-22T04:56:48+00:00,yes,Other
6217251,http://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C857/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6217251,2019-09-29T06:00:37+00:00,yes,2019-09-29T06:01:28+00:00,yes,Other
6217252,http://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C857/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6217252,2019-09-29T06:00:37+00:00,yes,2019-09-29T06:02:13+00:00,yes,Other
6217244,https://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C857/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6217244,2019-09-29T05:00:32+00:00,yes,2019-09-29T05:01:32+00:00,yes,Other
6217225,http://www-paypal-com-s.vpn.bua.edu.cn/php,http://www.phishtank.com/phish_detail.php?phish_id=6217225,2019-09-29T03:01:49+00:00,yes,2019-09-29T03:06:26+00:00,yes,Other
6217222,http://ued.ourfuture.cn/szs/page3/,http://www.phishtank.com/phish_detail.php?phish_id=6217222,2019-09-29T03:01:37+00:00,yes,2019-09-29T03:04:57+00:00,yes,Other
6217221,http://ued.ourfuture.cn/szs/page3,http://www.phishtank.com/phish_detail.php?phish_id=6217221,2019-09-29T03:01:34+00:00,yes,2019-09-29T03:04:57+00:00,yes,Other
6217201,http://terrafirmanv.com/wp/remax/,http://www.phishtank.com/phish_detail.php?phish_id=6217201,2019-09-29T02:04:10+00:00,yes,2019-09-29T02:19:15+00:00,yes,Other
6217200,http://terrafirmanv.com/wp/remax,http://www.phishtank.com/phish_detail.php?phish_id=6217200,2019-09-29T02:04:09+00:00,yes,2019-09-29T02:19:15+00:00,yes,Other
6217198,https://a2plcpnl0192.prod.iad2.secureserver.net/~careaga/resume/css/_/Secure/Signin/PL22092019663/Login/customer_center/customer-IDPP00C857/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6217198,2019-09-29T02:03:59+00:00,yes,2019-09-29T02:18:31+00:00,yes,Other
6217176,http://ued.ourfuture.cn/mshopping/page3/,http://www.phishtank.com/phish_detail.php?phish_id=6217176,2019-09-29T02:02:47+00:00,yes,2019-09-29T02:11:48+00:00,yes,Other
6217175,http://ued.ourfuture.cn/mshopping/page3,http://www.phishtank.com/phish_detail.php?phish_id=6217175,2019-09-29T02:02:44+00:00,yes,2019-09-29T02:11:03+00:00,yes,Other
6217170,http://xilemiao.com/fknjan5/vp2/,http://www.phishtank.com/phish_detail.php?phish_id=6217170,2019-09-29T02:02:31+00:00,yes,2019-09-29T02:10:18+00:00,yes,Other
6217169,http://xilemiao.com/fknjan5/vp2,http://www.phishtank.com/phish_detail.php?phish_id=6217169,2019-09-29T02:02:27+00:00,yes,2019-09-29T02:09:33+00:00,yes,Other
6217162,http://xilemiao.com/wp-content/page5/,http://www.phishtank.com/phish_detail.php?phish_id=6217162,2019-09-29T02:02:07+00:00,yes,2019-09-29T02:08:03+00:00,yes,Other
6217161,http://xilemiao.com/wp-content/page5,http://www.phishtank.com/phish_detail.php?phish_id=6217161,2019-09-29T02:02:04+00:00,yes,2019-09-29T02:07:18+00:00,yes,Other
6217147,http://acaciacapitol.mx/lognn/ourtime123/ourtime.php,http://www.phishtank.com/phish_detail.php?phish_id=6217147,2019-09-29T02:01:23+00:00,yes,2019-09-29T02:03:34+00:00,yes,Other
6217104,http://globalgrupguvenlik.com/abs/account/assets/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6217104,2019-09-29T01:04:01+00:00,yes,2019-09-29T01:06:15+00:00,yes,Apple
6217076,https://www.jjdetectors.com/log-in/app/index,http://www.phishtank.com/phish_detail.php?phish_id=6217076,2019-09-29T00:33:17+00:00,yes,2019-09-29T00:34:42+00:00,yes,PayPal
6217023,http://lucid-twilight-seaside-996.com/paypalpaypalpaypalusers/paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6217023,2019-09-29T00:03:05+00:00,yes,2019-09-29T00:11:50+00:00,yes,Other
6217005,http://freegirl.pl/images/empty/login.php?l=_jehfuq_vjoxk0qwhtogydw1774256418&amp;fid.13inboxlight.aspxn.1774256418&amp;fid.125289964252813inboxlight99642_product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=6217005,2019-09-29T00:02:11+00:00,yes,2019-09-29T00:06:38+00:00,yes,Other
6217004,http://freegirl.pl/images/empty/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6217004,2019-09-29T00:02:06+00:00,yes,2019-09-29T00:05:53+00:00,yes,Other
6216961,https://adsolutionsbd.com/gui/guo/,http://www.phishtank.com/phish_detail.php?phish_id=6216961,2019-09-28T23:01:50+00:00,yes,2019-10-22T04:56:11+00:00,yes,Other
6216939,https://aljumah.com/wp-admin/usa/usa/settings/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6216939,2019-09-28T22:12:09+00:00,yes,2019-09-28T22:13:46+00:00,yes,PayPal
6216919,http://bit.ly/2ocQ4ZR,http://www.phishtank.com/phish_detail.php?phish_id=6216919,2019-09-28T21:32:25+00:00,yes,2019-09-28T21:33:32+00:00,yes,Other
6216857,https://lucid-twilight-seaside-996.com/paypalpaypalpaypalusers/paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6216857,2019-09-28T20:06:13+00:00,yes,2019-10-10T20:17:32+00:00,yes,PayPal
6216766,http://www.agility-miniaturen.de/allegro.html,http://www.phishtank.com/phish_detail.php?phish_id=6216766,2019-09-28T18:15:11+00:00,yes,2019-09-28T18:16:12+00:00,yes,Allegro
6216764,http://www.obedience-miniaturen.de/allegro.html,http://www.phishtank.com/phish_detail.php?phish_id=6216764,2019-09-28T18:10:11+00:00,yes,2019-09-28T18:11:05+00:00,yes,Allegro
6216759,http://kratkai.de/allegro.pl/login/form,http://www.phishtank.com/phish_detail.php?phish_id=6216759,2019-09-28T18:05:10+00:00,yes,2019-09-28T18:06:42+00:00,yes,Allegro
6216614,http://ecobell.info/wp-admin/maint/-/OTP-DE/,http://www.phishtank.com/phish_detail.php?phish_id=6216614,2019-09-28T16:18:04+00:00,yes,2019-10-23T18:51:16+00:00,yes,PayPal
6216497,https://gocoaching.com.mx/aaa/proposal/verification.php,http://www.phishtank.com/phish_detail.php?phish_id=6216497,2019-09-28T14:03:12+00:00,yes,2019-09-28T14:14:23+00:00,yes,Other
6216496,http://count.mail.163.com.agapehealthservicesinc.com/mjt/whnsw/?email=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6216496,2019-09-28T14:03:08+00:00,yes,2019-09-28T14:14:23+00:00,yes,Other
6216487,http://shavinsharp.com/sar,http://www.phishtank.com/phish_detail.php?phish_id=6216487,2019-09-28T14:02:37+00:00,yes,2019-09-28T14:12:10+00:00,yes,Other
6216488,http://shavinsharp.com/sar/,http://www.phishtank.com/phish_detail.php?phish_id=6216488,2019-09-28T14:02:37+00:00,yes,2019-09-28T14:12:10+00:00,yes,Other
6216430,http://vkoltakti.webservis.ru,http://www.phishtank.com/phish_detail.php?phish_id=6216430,2019-09-28T13:26:23+00:00,yes,2019-09-28T13:26:50+00:00,yes,Other
6216386,http://www.twitkep.com/giris.php,http://www.phishtank.com/phish_detail.php?phish_id=6216386,2019-09-28T12:05:54+00:00,yes,2019-10-09T17:35:43+00:00,yes,Twitter
6216383,https://twt-takipci.com/member-login,http://www.phishtank.com/phish_detail.php?phish_id=6216383,2019-09-28T12:04:05+00:00,yes,2019-10-15T05:54:34+00:00,yes,Twitter
6216352,http://globalgaming.cm/wp-admin/user/welk/shy/fan/pdfautofill/login.php?userid=jsmith@imaphost.com,http://www.phishtank.com/phish_detail.php?phish_id=6216352,2019-09-28T11:04:13+00:00,yes,2019-09-28T11:15:20+00:00,yes,Other
6216351,http://globalgaming.cm/wp-admin/user/credt/sshnn/sedd/pdfautofill/login.php?userid=jsmith@imaphost.com,http://www.phishtank.com/phish_detail.php?phish_id=6216351,2019-09-28T11:04:08+00:00,yes,2019-09-28T11:14:36+00:00,yes,Other
6216336,http://icloud.com.signin-support.id/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6216336,2019-09-28T11:03:03+00:00,yes,2019-09-28T11:11:40+00:00,yes,Other
6216330,http://ww17.login-appleid.apple.com.alert-wode.com/?fp=JjyuI2VCjC6WiaLfd0KnlerhY46UNDhwGFFOG9ECbvqDYhAS6HO1Y7HEAI5XsiRucveMjRKQWNEEOxOQ7umt68%20JzcL3SXSnP1OVse5pz1B%20AkhZm%20qKniAoMOaJNM2OA42OPvIBOu8%20CcWTT7AUAIMFQYGnfOcO9%20pylohQEwA=&amp;prvtof=givU1BTurDAezsiU5r%20/o5UkFDxavGWCRPHZMl2JBeY=&amp;poru=GQoVZA5lSLnTpb8l7CWmrVgNb/c5Ekg5zUCGDnFlJz4/5rKEw651XyM08jYiRQpIQ1RN0klqL26bJ84c1zkX8A==,http://www.phishtank.com/phish_detail.php?phish_id=6216330,2019-09-28T11:02:42+00:00,yes,2019-10-08T09:12:21+00:00,yes,Other
6216301,https://eagle10.firebaseapp.com/appleid.apple.com,http://www.phishtank.com/phish_detail.php?phish_id=6216301,2019-09-28T11:00:45+00:00,yes,2019-09-28T11:02:48+00:00,yes,Other
6216247,http://www.newcryptogift.com/btc.php,http://www.phishtank.com/phish_detail.php?phish_id=6216247,2019-09-28T09:31:16+00:00,yes,2019-10-01T15:52:08+00:00,yes,Other
6216218,http://smbc-cn.com,http://www.phishtank.com/phish_detail.php?phish_id=6216218,2019-09-28T08:48:01+00:00,yes,2019-09-28T08:49:18+00:00,yes,Other
6216181,http://accurocket.com/goddaddy-emailuser.com/,http://www.phishtank.com/phish_detail.php?phish_id=6216181,2019-09-28T07:50:00+00:00,yes,2019-09-28T07:51:22+00:00,yes,Other
6216092,http://cbbaroc.org/CBBAROC/modules/forum/for.rft,http://www.phishtank.com/phish_detail.php?phish_id=6216092,2019-09-28T03:00:29+00:00,yes,2019-09-28T05:17:44+00:00,yes,Other
6216048,https://www.bendoes.com/outlook/Outlook.html,http://www.phishtank.com/phish_detail.php?phish_id=6216048,2019-09-28T02:02:40+00:00,yes,2019-09-28T05:07:24+00:00,yes,Other
6216024,http://vinatas.com/Hydro-Québec/banks/ATB/?sessionid=5e639134cbdf89db4243214a433b2426&amp;securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=6216024,2019-09-28T02:01:08+00:00,yes,2019-10-23T17:21:38+00:00,yes,Other
6215988,https://medersa-champs.org/includes/2/SF-Express/SF-Express/e-invoice.php,http://www.phishtank.com/phish_detail.php?phish_id=6215988,2019-09-28T01:17:47+00:00,yes,2019-09-28T04:50:18+00:00,yes,Other
6215974,https://a2plcpnl0019.prod.iad2.secureserver.net/~sanaisof/db/BNP/Connexion/axes4=priv/whvp4Urj7Bj-languagefr_FRuser_id=2/BNP2.php,http://www.phishtank.com/phish_detail.php?phish_id=6215974,2019-09-28T00:43:52+00:00,yes,2019-10-02T17:48:20+00:00,yes,Other
6215945,https://freegirl.pl/images/empty/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-userid&userid=,http://www.phishtank.com/phish_detail.php?phish_id=6215945,2019-09-28T00:00:25+00:00,yes,2019-09-28T04:42:05+00:00,yes,Other
6215926,http://cbbaroc.org/CBBAROC/modules/forum/for.rft/,http://www.phishtank.com/phish_detail.php?phish_id=6215926,2019-09-27T23:36:10+00:00,yes,2019-09-28T04:37:35+00:00,yes,PayPal
6215898,https://re-redirection-pp-account-id98763432.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6215898,2019-09-27T23:00:09+00:00,yes,2019-10-17T00:44:30+00:00,yes,PayPal
6215897,http://re-redirection-pp-account-id98763432.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6215897,2019-09-27T23:00:08+00:00,yes,2019-10-17T00:44:32+00:00,yes,PayPal
6215887,http://lp2m.umsu.ac.id/wp-includes/widgets/redirect.html,http://www.phishtank.com/phish_detail.php?phish_id=6215887,2019-09-27T22:45:07+00:00,yes,2019-09-28T04:27:49+00:00,yes,PayPal
6215794,http://globalgaming.cm/wp-admin/user/credt/sshnn/sedd/pdfautofill/login.php?userid=_xxx@yyy.com__,http://www.phishtank.com/phish_detail.php?phish_id=6215794,2019-09-27T21:02:03+00:00,yes,2019-09-27T21:07:43+00:00,yes,Other
6215767,http://49.206.244.236/cesintranet/cliente/Acesso/pessoa-fisica.php,http://www.phishtank.com/phish_detail.php?phish_id=6215767,2019-09-27T20:46:47+00:00,yes,2019-09-27T20:47:26+00:00,yes,Other
6215716,http://globalgaming.cm/wp-admin/user/credt/sshnn/sedd/pdfautofill/login.php?userid=xxx@yyy.com,http://www.phishtank.com/phish_detail.php?phish_id=6215716,2019-09-27T20:01:04+00:00,yes,2019-09-27T20:03:51+00:00,yes,Other
6215660,https://www.esma-edu.com/travaux_etudiant/ppl.com/inv/ver/app/index,http://www.phishtank.com/phish_detail.php?phish_id=6215660,2019-09-27T19:27:14+00:00,yes,2019-10-17T00:42:32+00:00,yes,PayPal
6215589,https://re-redirection-acc-id923872635122.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6215589,2019-09-27T18:36:16+00:00,yes,2019-10-17T00:42:41+00:00,yes,PayPal
6215577,http://aeriator.com/xx/upgrade/upload/,http://www.phishtank.com/phish_detail.php?phish_id=6215577,2019-09-27T18:28:43+00:00,yes,2019-09-27T18:29:57+00:00,yes,Other
6215557,http://aeriator.com/thumb/templates/dhl/upgrade/,http://www.phishtank.com/phish_detail.php?phish_id=6215557,2019-09-27T18:15:12+00:00,yes,2019-09-27T18:16:34+00:00,yes,Other
6215507,http://aeriator.com/adm/upgrade/upgrade/,http://www.phishtank.com/phish_detail.php?phish_id=6215507,2019-09-27T17:45:13+00:00,yes,2019-09-27T17:46:13+00:00,yes,Other
6215427,http://msspl.org.in/lib/help/xathen2019/PayPal/app/index,http://www.phishtank.com/phish_detail.php?phish_id=6215427,2019-09-27T17:12:06+00:00,yes,2019-10-24T05:52:46+00:00,yes,PayPal
6215336,http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub/,http://www.phishtank.com/phish_detail.php?phish_id=6215336,2019-09-27T16:00:34+00:00,yes,2019-09-27T16:02:21+00:00,yes,Other
6215335,http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub,http://www.phishtank.com/phish_detail.php?phish_id=6215335,2019-09-27T16:00:33+00:00,yes,2019-09-27T16:02:21+00:00,yes,Other
6215281,https://trustt.cabanova.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6215281,2019-09-27T15:23:49+00:00,yes,2019-10-13T07:17:27+00:00,yes,Other
6215269,http://www.stephanehamard.com/components/com_joomlastats/FR/43c9a006c4ca99bf308e4d95d2c30a4f,http://www.phishtank.com/phish_detail.php?phish_id=6215269,2019-09-27T15:02:30+00:00,yes,2019-09-27T15:13:53+00:00,yes,Other
6215242,http://ecobolsa.cl/wp-content/vp4,http://www.phishtank.com/phish_detail.php?phish_id=6215242,2019-09-27T15:00:54+00:00,yes,2019-10-14T13:23:44+00:00,yes,Other
6215239,https://osun-kinecera.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6215239,2019-09-27T15:00:43+00:00,yes,2019-10-03T01:18:16+00:00,yes,Other
6215229,https://font-makeupe.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6215229,2019-09-27T14:59:45+00:00,yes,2019-10-03T01:17:51+00:00,yes,Other
6215224,https://name-ocina.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6215224,2019-09-27T14:58:43+00:00,yes,2019-10-03T01:17:45+00:00,yes,Other
6215133,http://facebook.com.https.s1.gvirabi.com/pages/Paris-France/110774245616525,http://www.phishtank.com/phish_detail.php?phish_id=6215133,2019-09-27T14:04:59+00:00,yes,2019-09-27T14:19:48+00:00,yes,Other
6215132,http://facebook.com.https.s1.gvirabi.com/pages/Los-Angeles-California/110970792260960,http://www.phishtank.com/phish_detail.php?phish_id=6215132,2019-09-27T14:04:55+00:00,yes,2019-09-27T14:19:48+00:00,yes,Other
6215128,http://facebook.com.https.s1.gvirabi.com/pages/Berlin-Germany/111175118906315,http://www.phishtank.com/phish_detail.php?phish_id=6215128,2019-09-27T14:04:40+00:00,yes,2019-09-27T14:18:19+00:00,yes,Other
6215127,http://facebook.com.https.s1.gvirabi.com/pages/Madrid-Spain/106504859386230,http://www.phishtank.com/phish_detail.php?phish_id=6215127,2019-09-27T14:04:35+00:00,yes,2019-09-27T14:18:19+00:00,yes,Other
6215122,http://facebook.com.https.s1.gvirabi.com/marketplace/directory/f,http://www.phishtank.com/phish_detail.php?phish_id=6215122,2019-09-27T14:04:15+00:00,yes,2019-09-27T14:16:51+00:00,yes,Other
6215109,http://aeriator.com/thumb/samples/DHL_Express_package_unable_Mail_update/Locate_device/package_tracking1.php,http://www.phishtank.com/phish_detail.php?phish_id=6215109,2019-09-27T14:03:22+00:00,yes,2019-09-27T14:13:53+00:00,yes,Other
6215086,http://www.stephanehamard.com/components/com_joomlastats/FR/43c9a006c4ca99bf308e4d95d2c30a4f/,http://www.phishtank.com/phish_detail.php?phish_id=6215086,2019-09-27T14:01:58+00:00,yes,2019-09-27T14:07:58+00:00,yes,Other
6215058,https://officebussiness.webcindario.com,http://www.phishtank.com/phish_detail.php?phish_id=6215058,2019-09-27T13:44:58+00:00,yes,2019-10-18T03:47:03+00:00,yes,"JPMorgan Chase and Co."
6215055,http://perkpolder.com/wp/wp-content/plugins/contact-form-12/redirect.php,http://www.phishtank.com/phish_detail.php?phish_id=6215055,2019-09-27T13:39:30+00:00,yes,2019-09-27T13:41:02+00:00,yes,Other
6215054,http://bit.ly/2nKdl52,http://www.phishtank.com/phish_detail.php?phish_id=6215054,2019-09-27T13:39:27+00:00,yes,2019-09-27T13:40:18+00:00,yes,Other
6215027,https://magaluexpres.com/22405a7jvbbgteklaopjnm/index.php?rt-tv-led-32-samsung-j4290-wi-fi-conversor-digital-2-hdmi-1-usb/p/193421800/et/elit/&amp;id=1,http://www.phishtank.com/phish_detail.php?phish_id=6215027,2019-09-27T13:24:48+00:00,yes,2019-09-27T13:25:43+00:00,yes,Other
6214966,http://spk-mobil.info/PSD2,http://www.phishtank.com/phish_detail.php?phish_id=6214966,2019-09-27T11:30:13+00:00,yes,2019-10-18T16:32:24+00:00,yes,Other
6214942,http://www.obedience-miniaturen.de/allegro,http://www.phishtank.com/phish_detail.php?phish_id=6214942,2019-09-27T10:30:10+00:00,yes,2019-09-27T10:31:09+00:00,yes,Allegro
6214934,https://sugen-oda.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6214934,2019-09-27T10:07:43+00:00,yes,2019-10-03T01:17:31+00:00,yes,Other
6214930,https://sen-mocido.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6214930,2019-09-27T10:05:43+00:00,yes,2019-10-03T01:17:25+00:00,yes,Other
6214928,https://dna-olme.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6214928,2019-09-27T10:04:43+00:00,yes,2019-10-03T01:17:18+00:00,yes,Other
6214924,https://ojin-madij.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6214924,2019-09-27T10:03:46+00:00,yes,2019-10-03T01:18:44+00:00,yes,Other
6214891,http://suticas.de/allegro,http://www.phishtank.com/phish_detail.php?phish_id=6214891,2019-09-27T09:25:10+00:00,yes,2019-09-27T09:26:19+00:00,yes,Allegro
6214890,http://ths-miniaturen.de/allegro,http://www.phishtank.com/phish_detail.php?phish_id=6214890,2019-09-27T09:20:09+00:00,yes,2019-10-22T05:02:04+00:00,yes,Allegro
6214888,http://agility-miniaturen.de/allegro,http://www.phishtank.com/phish_detail.php?phish_id=6214888,2019-09-27T09:15:11+00:00,yes,2019-10-22T05:01:56+00:00,yes,Allegro
6214634,http://sdaromatics.com/admin/language/en-gb/error/PAYPAL/en/season.php,http://www.phishtank.com/phish_detail.php?phish_id=6214634,2019-09-27T04:30:06+00:00,yes,2019-10-21T18:45:48+00:00,yes,PayPal
6214625,http://32.19.192.35.bc.googleusercontent.com/CompraTV/SmarTV4k/cadastro.php,http://www.phishtank.com/phish_detail.php?phish_id=6214625,2019-09-27T04:23:13+00:00,yes,2019-09-27T04:24:48+00:00,yes,Other
6214624,http://32.19.192.35.bc.googleusercontent.com/CompraTV/SmarTV4k/sacola.php,http://www.phishtank.com/phish_detail.php?phish_id=6214624,2019-09-27T04:22:51+00:00,yes,2019-09-27T04:23:54+00:00,yes,Other
6214596,http://shatorupa.com/receipe/micro/adobe/,http://www.phishtank.com/phish_detail.php?phish_id=6214596,2019-09-27T04:06:28+00:00,yes,2019-09-27T04:20:16+00:00,yes,Other
6214575,http://serviceonlinepaypal.blogspot.com/2019/09/paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6214575,2019-09-27T04:05:22+00:00,yes,2019-09-27T04:16:37+00:00,yes,Other
6214573,http://serviceonlinepaypal.blogspot.be/2019/09/paypal.html,http://www.phishtank.com/phish_detail.php?phish_id=6214573,2019-09-27T04:05:18+00:00,yes,2019-09-27T04:15:42+00:00,yes,Other
6214562,http://globalgaming.cm/wp-admin/user/welk/shy/fan/pdfautofill/login.php?userid=xxx@yyy.com,http://www.phishtank.com/phish_detail.php?phish_id=6214562,2019-09-27T04:04:42+00:00,yes,2019-09-27T04:14:47+00:00,yes,Other
